Brother DCP1000 Digital 3 in 1 Multifunction Machine,Mitch Willingham,53378,4352.83,299.99,11.64,Saskachewan,Copiers and Fax,0.5
Linden® 12" Wall Clock With Oak Frame,Mitch Willingham,53378,-168.08,33.98,19.99,Saskachewan,Office Furnishings,0.55
Accessory36,Mitch Willingham,53378,-5.79,55.99,5,Saskachewan,Telephones and Communication,0.83
Staples Copy Paper (20Lb. and 84 Bright),William Brown,55136,-66.46,4.98,4.7,Saskachewan,Paper,0.38
StarTAC ST7868,Toby Grace,55655,995.09,125.99,8.99,Saskachewan,Telephones and Communication,0.55
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Nick Zandusky,55750,-791.66,218.75,69.64,Saskachewan,Tables,0.77
Lock-Up Easel 'Spel-Binder',William Brown,56064,515.62,28.53,1.49,Saskachewan,Binders and Binder Accessories,0.38
Cardinal Poly Pocket Divider Pockets for Ring Binders,Rick Hansen,56804,-202.08,3.36,6.27,Saskachewan,Binders and Binder Accessories,0.4
Xerox 190,Rick Hansen,56804,-50.21,4.98,4.86,Saskachewan,Paper,0.38
Staples Surge Protector 6 outlet,Maya Herman,57157,-4.84,10.98,3.99,Saskachewan,Appliances,0.58
Xerox 1959,Susan Gilcrest,58053,-136.02,6.68,7.3,Saskachewan,Paper,0.37
"Global Stack Chair without Arms, Black",Nick Zandusky,58116,-59.88,25.98,14.36,Saskachewan,Chairs & Chairmats,0.6
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),William Brown,58181,-22.04,5.98,7.15,Saskachewan,Paper,0.36
O'Sullivan 3-Shelf Heavy-Duty Bookcases,William Brown,58308,-465.66,58.14,36.61,Saskachewan,Bookcases,0.61
Logitech Cordless Access Keyboard,William Brown,58308,57.44,29.99,5.5,Saskachewan,Computer Peripherals,0.51
Contemporary Wood/Metal Frame,William Brown,58308,-23.62,16.16,7.74,Saskachewan,Office Furnishings,0.5
Kensington 7 Outlet MasterPiece Power Center,Rick Hansen,58339,346.98,177.98,0.99,Saskachewan,Appliances,0.56
Economy Binders,Rick Hansen,58339,7.52,2.08,1.49,Saskachewan,Binders and Binder Accessories,0.36
Avery 491,Maya Herman,58883,59.67,4.13,0.99,Saskachewan,Labels,0.39
US Robotics 56K V.92 Internal PCI Faxmodem,Sam Craven,59777,-139.86,49.99,19.99,Saskachewan,Computer Peripherals,0.45
Avery 481,Sung Chung,548,36.02,3.08,0.99,Saskachewan,Labels,0.37
Xerox 1976,Sung Chung,548,-50.64,6.48,5.9,Saskachewan,Paper,0.37
V3682,Sung Chung,548,510.49,125.99,4.2,Saskachewan,Telephones and Communication,0.59
Xerox 1949,Darrin Van Huff,771,-38.35,4.98,4.72,Saskachewan,Paper,0.36
"Memorex 80 Minute CD-R, 30/Pack",Brian Moss,1925,292.49,22.98,1.99,Saskachewan,Computer Peripherals,0.46
Xerox 1908,Brian Moss,2086,699.31,55.98,4.86,Saskachewan,Paper,0.36
Talkabout T8367,Brian Moss,2086,371.41,65.99,8.99,Saskachewan,Telephones and Communication,0.56
SAFCO Folding Chair Trolley,Brian Moss,2086,218.48,128.24,12.65,Saskachewan,Chairs & Chairmats,
Staples 4 Outlet Surge Protector,Max Ludwig,6560,-18.73,8.67,3.5,Saskachewan,Appliances,0.58
Global Adaptabilities™ Conference Tables,Max Ludwig,6560,1853.19,280.98,35.67,Saskachewan,Tables,0.66
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Brian Moss,7105,-81.35,4.06,6.89,Saskachewan,Appliances,0.6
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Michelle Moray,7776,1769.81,200.98,23.76,Saskachewan,Chairs & Chairmats,0.58
"Bevis Round Conference Table Top, X-Base",Michelle Moray,7776,-4.34,179.29,29.21,Saskachewan,Tables,0.76
Belkin 5 Outlet SurgeMaster™ Power Centers,Eva Jacobs,8450,428.99,54.48,0.99,Saskachewan,Appliances,0.57
Staples® General Use 3-Ring Binders,Eva Jacobs,8450,-12.02,1.88,1.49,Saskachewan,Binders and Binder Accessories,0.37
Lexmark Z54se Color Inkjet Printer,Eva Jacobs,16164,774.79,90.97,14,Saskachewan,Office Machines,0.36
Xerox 1951,Craig Rider,18789,417.62,30.98,9.18,Saskachewan,Paper,0.4
Xerox 1917,Max Ludwig,19105,511.51,48.91,5.97,Saskachewan,Paper,0.38
Xerox 1983,Max Ludwig,19105,-59.75,5.98,5.46,Saskachewan,Paper,0.36
Accessory13,Michelle Moray,19136,429.89,35.99,1.25,Saskachewan,Telephones and Communication,0.57
Economy Binders,Michelle Moray,19206,-6.54,2.08,1.49,Saskachewan,Binders and Binder Accessories,0.36
"Global Stack Chair without Arms, Black",Michelle Moray,19206,-210.3,25.98,14.36,Saskachewan,Chairs & Chairmats,0.6
Howard Miller 13" Diameter Goldtone Round Wall Clock,Maribeth Yedwab,19654,256.18,46.94,6.77,Saskachewan,Office Furnishings,0.44
"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Michelle Moray,20037,339.58,29.18,8.55,Saskachewan,Office Furnishings,0.42
Panasonic KX-P3200 Dot Matrix Printer,Michelle Moray,20037,4913.16,297.64,14.7,Saskachewan,Office Machines,0.57
Fellowes Super Stor/Drawer®,Cindy Schnelling,20549,-568.71,27.75,19.99,Saskachewan,Storage & Organization,0.67
Staples® General Use 3-Ring Binders,Eugene Moren,20832,-20.45,1.88,1.49,Saskachewan,Binders and Binder Accessories,0.37
SANFORD Liquid Accent™ Tank-Style Highlighters,Eugene Moren,20832,4.13,2.84,0.93,Saskachewan,Pens & Art Supplies,0.54
SAFCO Arco Folding Chair,Eugene Moren,22887,2463.36,276.2,24.49,Saskachewan,Chairs & Chairmats,
12 Colored Short Pencils,Darrin Van Huff,23936,-39.33,2.6,2.4,Saskachewan,Pens & Art Supplies,0.58
Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Cindy Schnelling,24326,418.6,44.01,3.5,Saskachewan,Appliances,0.59
Sanford Liquid Accent Highlighters,Cindy Schnelling,24326,8.52,6.68,1.5,Saskachewan,Pens & Art Supplies,0.48
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Michelle Moray,25926,-855.03,218.75,69.64,Saskachewan,Tables,0.77
"GBC Laser Imprintable Binding System Covers, Desert Sand",Michelle Moray,25926,9.41,14.27,7.27,Saskachewan,Binders and Binder Accessories,0.38
"Wilson Jones Hanging View Binder, White, 1""",Maribeth Yedwab,27687,-112.72,7.1,6.05,Saskachewan,Binders and Binder Accessories,0.39
Xerox 1926,Liz Price,27776,-159.35,4.98,7.28,Saskachewan,Paper,0.38
Targus USB Numeric Keypad,Liz Price,27813,-131.03,40.98,6.5,Saskachewan,Computer Peripherals,0.74
"Tennsco Lockers, Gray",Brian Moss,28256,-851.09,20.98,53.03,Saskachewan,Storage & Organization,0.78
Epson Stylus 1520 Color Inkjet Printer,Cindy Schnelling,28550,8323.39,500.97,69.3,Saskachewan,Office Machines,0.37
"TOPS Voice Message Log Book, Flash Format",Cindy Schnelling,28550,-6.6,4.76,3.01,Saskachewan,Paper,0.36
Microsoft Office Keyboard,Cindy Schnelling,28870,66.36,40.98,6.5,Saskachewan,Computer Peripherals,0.64
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Michelle Moray,30374,131.44,59.98,3.99,Saskachewan,Appliances,0.57
"Memorex 4.7GB DVD+RW, 3/Pack",Michelle Moray,30374,515.64,28.48,1.99,Saskachewan,Computer Peripherals,0.4
Accessory41,Darrin Van Huff,30564,126.13,35.99,5.99,Saskachewan,Telephones and Communication,0.38
6000,Maribeth Yedwab,31620,178.31,65.99,2.5,Saskachewan,Telephones and Communication,0.55
Belkin F9M820V08 8 Outlet Surge,Max Ludwig,31780,160.58,42.98,4.62,Saskachewan,Appliances,0.56
Safco Industrial Wire Shelving,Brian Moss,31876,-360.18,95.99,35,Saskachewan,Storage & Organization,
Catalog Binders with Expanding Posts,Maribeth Yedwab,32356,60.38,67.28,19.99,Saskachewan,Binders and Binder Accessories,0.4
Bevis Rectangular Conference Tables,Maribeth Yedwab,32356,-503.77,145.98,46.2,Saskachewan,Tables,0.69
Acme® 8" Straight Scissors,Michelle Moray,33473,27.86,12.98,3.14,Saskachewan,"Scissors, Rulers and Trimmers",0.6
Staples Metal Binder Clips,Maribeth Yedwab,35043,37.99,2.62,0.8,Saskachewan,Rubber Bands,0.39
M3682,Maribeth Yedwab,35043,-287.99,125.99,8.08,Saskachewan,Telephones and Communication,0.57
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Liz Price,37603,917.28,45.19,1.99,Saskachewan,Computer Peripherals,0.55
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Liz Price,37603,210.01,45.19,1.99,Saskachewan,Computer Peripherals,0.55
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Mark Van Huff,38561,-59.64,9.48,7.29,Saskachewan,Office Furnishings,0.45
"O'Sullivan Elevations Bookcase, Cherry Finish",Cindy Schnelling,39846,-340.98,130.98,54.74,Saskachewan,Bookcases,0.69
VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Craig Rider,40547,1820.95,179.99,13.99,Saskachewan,Telephones and Communication,0.57
Xerox 1971,Darrin Van Huff,40611,-24.31,4.28,5.17,Saskachewan,Paper,0.4
Accessory9,Darrin Van Huff,40611,657.45,35.99,3.3,Saskachewan,Telephones and Communication,0.39
"3.5"" IBM Formatted Diskettes, DS/HD",Darrin Van Huff,40901,-96.9,6.6,4.07,Saskachewan,Computer Peripherals,0.66
300 Series Non-Flip,Darrin Van Huff,40901,567.37,155.99,8.08,Saskachewan,Telephones and Communication,0.6
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Darrin Van Huff,41634,-28.55,8.33,1.99,Saskachewan,Computer Peripherals,0.52
Hunt Boston® Vacuum Mount KS Pencil Sharpener,Darrin Van Huff,41634,17.73,34.99,7.73,Saskachewan,Pens & Art Supplies,0.59
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Stefania Perrino,41766,969.05,500.98,28.14,Saskachewan,Office Machines,0.38
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Mark Hamilton,41956,-22.4,16.91,6.25,Saskachewan,Storage & Organization,0.58
"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Mark Hamilton,41956,-68.67,4.89,4.93,Saskachewan,Computer Peripherals,0.66
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Mark Van Huff,44646,11.54,279.48,35,Saskachewan,Storage & Organization,0.8
Xerox 23,Liz Price,45825,-64.45,6.48,5.14,Saskachewan,Paper,0.37
Eldon® Gobal File Keepers,Brian Moss,47232,-138.82,15.14,4.53,Saskachewan,Storage & Organization,0.81
Belkin 105-Key Black Keyboard,Maribeth Yedwab,49344,27.85,19.98,4,Saskachewan,Computer Peripherals,0.68
Martin Yale Chadless Opener Electric Letter Opener,Maribeth Yedwab,49344,-745.2,832.81,24.49,Saskachewan,"Scissors, Rulers and Trimmers",0.83
Fluorescent Highlighters by Dixon,Michelle Moray,49351,24.75,3.98,0.83,Saskachewan,Pens & Art Supplies,0.51
Colored Envelopes,Eugene Moren,49511,5.04,3.69,2.5,Saskachewan,Envelopes,0.39
Fellowes Recycled Storage Drawers,Chuck Magee,52419,230.64,111.03,8.64,Saskachewan,Storage & Organization,0.78
Avery 48,Max Ludwig,53029,95.42,6.3,0.5,Saskachewan,Labels,0.39
"Tenex Personal Project File with Scoop Front Design, Black",Maribeth Yedwab,54786,-20.58,13.48,4.51,Saskachewan,Storage & Organization,0.59
Avery 474,Cindy Schnelling,55362,13.44,2.88,0.99,Saskachewan,Labels,0.36
Staples Surge Protector 6 outlet,Michelle Moray,56099,-13.55,10.98,3.99,Saskachewan,Appliances,0.58
Ibico Presentation Index for Binding Systems,Stefania Perrino,56516,-23.81,3.98,5.26,Saskachewan,Binders and Binder Accessories,0.38
i2000,Stefania Perrino,56516,457.79,125.99,2.5,Saskachewan,Telephones and Communication,0.6
Binder Clips by OIC,Mark Van Huff,59556,6.81,1.48,0.7,Saskachewan,Rubber Bands,0.37
TimeportP7382,Mark Van Huff,59556,-615.91,205.99,8.99,Saskachewan,Telephones and Communication,0.56
Hon Comfortask® Task/Swivel Chairs,Stefania Perrino,59779,87.88,113.98,30,Saskachewan,Chairs & Chairmats,0.69
"Memorex 4.7GB DVD+RW, 3/Pack",Sung Shariari,1217,185.21,28.48,1.99,Saskachewan,Computer Peripherals,0.4
GBC ProClick™ 150 Presentation Binding System,Nona Balk,1666,1996.68,315.98,19.99,Saskachewan,Binders and Binder Accessories,0.38
Wilson Jones Suede Grain Vinyl Binders,Tom Stivers,1829,6.73,2.78,1.49,Saskachewan,Binders and Binder Accessories,0.36
Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Richard Eichhorn,3202,-105.37,53.98,5.5,Saskachewan,Computer Peripherals,0.62
"Global Leather Task Chair, Black",Neil French,4871,-215.39,89.99,42,Saskachewan,Chairs & Chairmats,0.66
Acme® Forged Steel Scissors with Black Enamel Handles,Neil French,4871,-19.31,9.31,3.98,Saskachewan,"Scissors, Rulers and Trimmers",0.56
Peel & Stick Add-On Corner Pockets,Nona Balk,6211,-142.67,2.16,6.05,Saskachewan,Binders and Binder Accessories,0.37
Boston 1730 StandUp Electric Pencil Sharpener,Nona Balk,6211,-38.93,21.38,8.99,Saskachewan,Pens & Art Supplies,0.59
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Sung Shariari,7363,5.71,37.93,13.99,Saskachewan,Office Furnishings,0.67
Xerox 1932,Neil French,8133,130.52,35.44,5.09,Saskachewan,Paper,0.38
Xerox 1895,Nicole Fjeld,8416,-15.45,5.98,10.39,Saskachewan,Paper,0.4
Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Suzanne McNair,8802,400.69,123.38,24.49,Saskachewan,Appliances,0.46
"Fellowes Mobile Numeric Keypad, Graphite",Andy Reiter,9637,-236.43,43.22,16.71,Saskachewan,Computer Peripherals,0.66
Polycom ViaVideo™ Desktop Video Communications Unit,Andy Reiter,9637,14440.39,574.74,24.49,Saskachewan,Office Machines,0.37
"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Andy Reiter,9637,32.44,10.14,2.27,Saskachewan,Paper,0.36
Staples® General Use 3-Ring Binders,Sung Shariari,9671,-4.9,1.88,1.49,Saskachewan,Binders and Binder Accessories,0.37
"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Suzanne McNair,9957,-115.43,2.28,5.2,Saskachewan,Pens & Art Supplies,0.41
Bevis Round Conference Table Top & Single Column Base,Susan Pistek,10567,-146.29,146.34,43.75,Saskachewan,Tables,0.65
Cardinal Poly Pocket Divider Pockets for Ring Binders,Richard Eichhorn,12613,-16.01,3.36,6.27,Saskachewan,Binders and Binder Accessories,0.4
GBC Recycled Regency Composition Covers,Richard Eichhorn,12613,587.01,59.78,10.29,Saskachewan,Binders and Binder Accessories,0.39
Aluminum Document Frame,Richard Eichhorn,12613,77.53,12.22,2.85,Saskachewan,Office Furnishings,0.55
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Sung Shariari,12711,294.81,43.98,8.99,Saskachewan,Pens & Art Supplies,0.58
Acme® 8" Straight Scissors,Sung Shariari,12711,40.32,12.98,3.14,Saskachewan,"Scissors, Rulers and Trimmers",0.6
Filing/Storage Totes and Swivel Casters,Andy Reiter,13543,-22.14,9.71,9.45,Saskachewan,Storage & Organization,0.6
Holmes 99% HEPA Air Purifier,Nona Balk,13767,-178,21.66,13.99,Saskachewan,Appliances,0.52
Accessory9,Nona Balk,13767,622.25,35.99,3.3,Saskachewan,Telephones and Communication,0.39
LX 788,Nona Balk,13767,-339.11,155.99,8.99,Saskachewan,Telephones and Communication,0.58
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Richard Eichhorn,17924,762.53,60.97,4.5,Saskachewan,Appliances,0.56
Southworth Structures Collection™,Nick Crebassa,18374,-32.78,7.28,5.47,Saskachewan,Paper,0.35
M3682,Tom Stivers,19841,1304.56,125.99,8.08,Saskachewan,Telephones and Communication,0.57
"Global Leather and Oak Executive Chair, Black",Andy Reiter,21382,935.06,300.98,64.73,Saskachewan,Chairs & Chairmats,0.56
Logitech Cordless Access Keyboard,Andy Reiter,21382,-66.66,29.99,5.5,Saskachewan,Computer Peripherals,0.51
Xerox 1979,Suzanne McNair,21638,82.25,30.98,8.74,Saskachewan,Paper,0.4
GBC Recycled Grain Textured Covers,Sung Shariari,22407,48.76,34.54,14.72,Saskachewan,Binders and Binder Accessories,0.37
Xerox 1881,Sung Shariari,22407,-7.9,12.28,6.47,Saskachewan,Paper,0.38
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Sung Shariari,22407,32.34,34.58,8.99,Saskachewan,Pens & Art Supplies,0.56
Phone 918,Nick Crebassa,25314,2307.42,205.99,5,Saskachewan,Telephones and Communication,0.59
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Rob Beeghly,25574,-1390.53,100.98,57.38,Saskachewan,Bookcases,0.78
"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Rob Beeghly,25574,118.82,47.98,3.61,Saskachewan,Computer Peripherals,0.71
"#10 White Business Envelopes,4 1/8 x 9 1/2",Neil French,26310,9.35,15.67,1.39,Saskachewan,Envelopes,0.38
Xerox 1974,Neil French,26310,-37.85,5.98,5.14,Saskachewan,Paper,0.36
Canon PC-428 Personal Copier,Susan Pistek,27616,-735.27,199.99,24.49,Saskachewan,Copiers and Fax,0.46
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Neil French,29539,78.74,9.78,1.39,Saskachewan,Envelopes,0.39
Avery 494,Nick Crebassa,31106,40.52,2.61,0.5,Saskachewan,Labels,0.39
"Eldon® Executive Woodline II Desk Accessories, Mahogany",Nick Crebassa,31106,66.47,25.13,9.87,Saskachewan,Office Furnishings,0.58
Acme® Preferred Stainless Steel Scissors,Nick Crebassa,31106,-57.33,5.68,3.6,Saskachewan,"Scissors, Rulers and Trimmers",0.56
8290,Nick Crebassa,31106,1263.01,125.99,5.63,Saskachewan,Telephones and Communication,0.6
Avery 481,Susan Pistek,31140,-1.26,3.08,0.99,Saskachewan,Labels,0.37
"Verbatim DVD Rewritable Disc, Single-Sided, 4.7GB",Suzanne McNair,31170,27.95,10.13,1.99,Saskachewan,Computer Peripherals,0.55
Eldon Wave Desk Accessories,Rob Beeghly,31520,-33.16,5.89,5.57,Saskachewan,Office Furnishings,0.41
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Nick Crebassa,34663,11562.08,808.49,55.3,Saskachewan,Office Machines,0.4
Avery 474,Susan Pistek,35842,11.55,2.88,0.99,Saskachewan,Labels,0.36
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Aleksandra Gannaway,36131,151.27,8.34,1.43,Saskachewan,Paper,0.35
Xerox 1897,Aleksandra Gannaway,36131,-83.42,4.98,6.07,Saskachewan,Paper,0.36
Acme® 8" Straight Scissors,Aleksandra Gannaway,36992,61.57,12.98,3.14,Saskachewan,"Scissors, Rulers and Trimmers",0.6
Lumber Crayons,Aleksandra Gannaway,38596,-14.99,9.85,4.82,Saskachewan,Pens & Art Supplies,0.47
Bush Mission Pointe Library,Richard Eichhorn,39143,-1134.61,150.98,66.27,Saskachewan,Bookcases,0.65
Accessory15,Aleksandra Gannaway,41186,-67.71,20.99,0.99,Saskachewan,Telephones and Communication,0.83
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Nick Crebassa,43493,-43.87,6.48,5.94,Saskachewan,Paper,0.37
Staples Copy Paper (20Lb. and 84 Bright),Nick Crebassa,43493,-30.65,4.98,4.7,Saskachewan,Paper,0.38
Accessory36,Nick Crebassa,43493,-202.86,55.99,5,Saskachewan,Telephones and Communication,0.83
Bagged Rubber Bands,Sung Shariari,43555,-17.48,1.26,0.7,Saskachewan,Rubber Bands,0.81
Xerox 213,Susan Pistek,44452,-195.57,6.48,7.86,Saskachewan,Paper,0.37
2180,Neil French,45506,-748.41,175.99,8.99,Saskachewan,Telephones and Communication,0.57
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Nick Crebassa,45767,20.86,16.91,6.25,Saskachewan,Storage & Organization,0.58
Colored Envelopes,Suzanne McNair,45986,-15.09,3.69,2.5,Saskachewan,Envelopes,0.39
Wilson Jones Impact Binders,Nick Crebassa,46881,-80.3,5.18,5.74,Saskachewan,Binders and Binder Accessories,0.36
Okidata ML184 Turbo Dot Matrix Printers,Neil French,46979,1554.85,306.14,26.53,Saskachewan,Office Machines,0.56
Xerox 1952,Neil French,46979,-66.02,4.98,5.49,Saskachewan,Paper,0.38
GBC ProClick Spines for 32-Hole Punch,Rob Beeghly,47040,8.1,12.53,7.17,Saskachewan,Binders and Binder Accessories,0.38
Xerox 1983,Nick Crebassa,48391,-99.62,5.98,5.46,Saskachewan,Paper,0.36
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Rob Beeghly,51780,-584.93,68.81,60,Saskachewan,Appliances,0.41
Avery 520,Rob Beeghly,51780,7.41,3.15,0.5,Saskachewan,Labels,0.37
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Rob Beeghly,51780,11.45,4.2,2.26,Saskachewan,Paper,0.36
GBC ProClick™ 150 Presentation Binding System,Susan Pistek,53350,2595.18,315.98,19.99,Saskachewan,Binders and Binder Accessories,0.38
Newell 346,Sung Shariari,55648,-2.58,2.88,0.7,Saskachewan,Pens & Art Supplies,0.56
Logitech Access Keyboard,Suzanne McNair,55686,85.51,15.98,4,Saskachewan,Computer Peripherals,0.37
Xerox 19,Suzanne McNair,55686,181.83,30.98,5.09,Saskachewan,Paper,0.4
Kensington 4 Outlet MasterPiece® Compact Power Control Center,Suzanne McNair,55686,-94.83,81.32,0.99,Saskachewan,Appliances,0.57
GBC Standard Plastic Binding Systems' Combs,Neil French,55847,-51.43,6.28,5.36,Saskachewan,Binders and Binder Accessories,0.4
Avery 481,Neil French,55847,34.72,3.08,0.99,Saskachewan,Labels,0.37
Hanging Personal Folder File,Michelle Moray,56099,-59.39,15.7,11.25,Saskachewan,Storage & Organization,0.6
"Eldon Regeneration Recycled Desk Accessories, Smoke",Neil French,56197,-21.17,1.74,4.08,Saskachewan,Office Furnishings,0.53
Hon Rectangular Conference Tables,Neil French,56197,1366.1,227.55,32.48,Saskachewan,Tables,0.68
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Suzanne McNair,56548,-211.51,218.75,69.64,Saskachewan,Tables,0.77
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Robert Waldorf,59232,245.97,30.98,5.76,Saskachewan,Paper,0.4
